Alsatian	POS	French	German	BabelNetId	Cosine
Pfardaschtärka [ACPA]	N	cheval-vapeur	Pferdestärke	bn:00042378n	0.82
Enschtrümant [ACPA]	N	instrument	Instrument	bn:00046961n	1.00
Süü [ACPA]	N	sou	Sou	bn:00072872n	1.00
Briafordner [ACPA]	N	classeur	Briefordner	bn:00610889n	1.00
Zitrüsfrucht [ACPA]	N	agrume	Zitrusfrucht	bn:00019301n	1.00
reif [OLCA68]	N	maturité	Reifen;Reif;Reife	bn:01903647n	0.82
Màlzerej [OLCA67;OLCA68]	N	malterie	Mälzerei	bn:01145987n	1.00
Dàtäi [ACPA]	N	fichier	Datei	bn:00034422n	1.00
Bumberdiarung [ACPA]	N	bombardement	Bombardierung	bn:00008679n	0.82
minimùm [OLCA67;OLCA68]	N	minimum	Minimum	bn:00052194n	1.00
Kàwellänga [ACPA]	N	encablure	Kabellänge	bn:00014459n	1.00
Schloofzemmer [ACPA]	N	chambre à coucher	Schlafzimmer	bn:00009495n	0.53
Schàmpuä [WKT]	N	shampoing	Shampoo	bn:00070888n	0.82
Genesung [ACPA]	N	convalescence	Genesung	bn:00022315n	0.82
Wàsserkopf [ACPA]	N	hydrocéphale	Wasserkopf	bn:00045366n	1.00
Unteroffiziar [ACPA]	N	sous-officier	Unteroffiziere;Unteroffizier	bn:00030929n	0.87
Holz [ACPA;OLCA67;OLCA68]	N	bois	Holz	bn:00081492n	1.00
Verhältnisswort [ACPA]	N	préposition	Verhältniswort	bn:00063809n	0.82
Kràlla [ACPA]	N	griffe	Kralle;Krallen	bn:00018072n	0.77
Ärlàuibnis [ACPA]	N	autorisation	Erlaubnis	bn:00050987n	1.00
Fruchtknota [OLCA68]	N	ovaire	Fruchtknoten	bn:00059825n	1.00
Pfärderenne [ACPA]	N	course de chevaux	Pferderennen	bn:00044837n	0.82
Potschàmber [ACPA]	N	pot de chambre	Bodschamber	bn:00015106n	0.53
Waltàll [ACPA]	N	univers	Weltall	bn:03719785n	0.71
Sulza [ACPA]	N	aspic	Sülze	bn:00006419n	0.82
Hochoofa [ACPA]	N	haut fourneau	Hochofen;Hochöfen	bn:00011139n	1.00
Schwächleng [ACPA]	N	mauviette	Schwächling	bn:00028262n	0.71
Lobschtock [ACPA]	N	ache de montagne	Liebstock	bn:00050879n	0.63
àngränzend [ACPA]	A	contigu	angrenzend	bn:00100370a	1.00
Edelkäschtana [ACPA]	N	châtaigne	Edel-Kastanie;Edelkastanie	bn:00016541n	0.77
Derby [OLCA67;OLCA68]	N	derby	Derby	bn:03152691n	1.00
Äschpa [ACPA]	N	tremble	Espe	bn:00006388n	1.00
geltig [ACPA]	A	valable	gültig	bn:00113486a	1.00
Medizin [ACPA]	N	médicament	Medizin	bn:00054128n	0.63
Àblaawa [ACPA]	N	mort	Ableben	bn:00025585n	0.71
Äntbendung [ACPA]	N	accouchement	Entbindung	bn:00010665n	0.63
Trattmina [ACPA]	N	mine antipersonnel	Tretmine	bn:03386936n	0.82
Zittgnossa [ACPA]	N	contemporain	Zeitgenosse;Zeitgenossen	bn:00020406n	0.82
Prozass [ACPA]	N	procès	Prozess;Prozeß	bn:00078198n	0.87
Brännschtoff [ACPA]	N	combustible	Brennstoff;Brennstoffe	bn:00036734n	0.87
Reta [ACPA]	N	rougeur	Röte	bn:00068309n	1.00
Prozässion [ACPA]	N	procession	Prozession;Prozessionen	bn:00064547n	1.00
jedoch [ACPA]	ADV	néanmoins	jedoch	bn:00114216r	0.71
Sigel [ACPA]	N	sceau	Siegel;Segulah;Sigill	bn:02306778n	1.00
Äroverer [ACPA]	N	conquérant	Eroberer	bn:00021939n	1.00
Ardeel [ACPA]	N	pétrole	Erdöl	bn:00024112n	0.82
Pekari [ACPA]	N	pécari	Pekari	bn:00056482n	1.00
Mässeng [ACPA]	N	laiton	Messing	bn:00012789n	1.00
Ànkerwenda [ACPA]	N	guindeau	Ankerwinde	bn:02479751n	1.00
Wifàss [ACPA]	N	tonneau de vin	Weinfass	bn:00081321n	0.63
Schnupftüwàk [ACPA]	N	tabac à priser	Schnupftabak	bn:00072485n	1.00
Hàbicht [OLCA67;OLCA68]	N	autour des palombes	Habicht	bn:00000697n	0.82
Grianaicha [ACPA]	N	yeuse	Grün-Eiche;Grüneiche	bn:00032034n	1.00
Baiza [ACPA]	N	taverne	Boitz	bn:00076095n	1.00
Pàrlamant [ACPA]	N	parlement	Parlamente;Parlement;Parlament	bn:00060708n	0.87
Naigung [ACPA]	N	propension	Neigung	bn:00050427n	1.00
kugelformig [ACPA]	A	conique	kegelförmig	bn:00100222a	1.00
Umwaltschetzer [ACPA]	N	écologiste	Umweltschützer	bn:00021973n	1.00
Büass [ACPA]	N	pénitence	Bußen;Buße	bn:00061330n	1.00
Veruckthait [ACPA]	N	folie	Verrücktheit	bn:03707764n	0.71
Kwerschnett [ACPA]	N	transversale	Querschnitt	bn:02653910n	1.00
Druckabarger [ACPA]	N	tire-au-flanc	Drückeberger	bn:00071140n	0.82
Schriner [WKT]	N	menuisier	Schreiner	bn:00081521n	1.00
Schpàchtla [ACPA]	N	spatule	Spachtel	bn:00073163n	1.00
unterhàlta [ACPA]	V	divertir	unterhalten	bn:00087682v	1.00
Klaidung [ACPA]	N	tenue	Kleidung	bn:00059775n	0.71
Fähramànn [ACPA]	N	passeur	Fährmann	bn:00034133n	1.00
Pocke [OLCA67;OLCA68]	N	variole	Pocke;Pocken	bn:00072287n	1.00
Blendàrm [ACPA]	N	caecum	Blinddarm	bn:00011259n	1.00
Guldschmett [ACPA]	N	orfèvre	Goldschmied	bn:00040926n	0.82
Pfota [ACPA]	N	patte	Pfoten;Pfote	bn:00061093n	1.00
Änthàltsàhmkait [ACPA]	N	abstinence	Enthaltsamkeit	bn:00000487n	0.82
traima [ACPA]	V	rêver	träumen	bn:00087285v	1.00
Màtros [WKT]	N	marin	Matrose;Matrosen	bn:00023782n	0.67
Treuer [OLCA67;OLCA68]	A	fidèle	treu	bn:00102728a	1.00
Wederschpruch [ACPA]	N	contradiction	Widerspruch	bn:00022244n	1.00
Fliagaräi [ACPA]	N	aviation	Fliegerei	bn:00002193n	1.00
Elsàss [ACPA;WKT]	N	alsace	Elsaß;Elsass	bn:00003098n	1.00
Bratzala [ACPA]	N	bretzel	Brezel;Bretzel	bn:00064289n	1.00
Jud [ACPA]	N	juif	Juden;Jude	bn:00048191n	1.00
Prenzip [ACPA]	N	principe	Prinzip	bn:00064428n	1.00
Sàck [ACPA;OLCA67;OLCA68;WKT]	N	sac	Sauk;Sack;Sac	bn:00068713n	0.87
Àbkumma [ACPA]	N	traité	Abkommen	bn:00078126n	0.71
Mänscha-n-àff [ACPA]	N	anthropoïde	Menschenaffen	bn:00004580n	1.00
Zittpunkt [ACPA]	N	moment	Zeitpunkt	bn:00063216n	0.82
pàssend [ACPA]	A	adéquat	passend	bn:00111427a	0.58
Watterfront [OLCA68]	N	front	Wetterfront;Wetterfronten	bn:00036629n	0.77
Schtolz [ACPA]	N	orgueil	Stolz	bn:00045108n	0.71
Verrengerung [ACPA]	N	réduction	Verringerung	bn:00000223n	1.00
träckna [ACPA]	V	sécher	trocknen	bn:00087402v	1.00
Rissverschluss [ACPA]	N	fermeture à crémaillère	Reißverschluß;Reissverschluss;Reißverschlüsse;Reißverschluss	bn:00072152n	0.91
Mainung [ACPA]	N	opinion	Meinungen;Meinung	bn:00059168n	0.87
Zàhnschtacher [ACPA]	N	cure-dent	Zahnstocher	bn:00077605n	1.00
Màssa [ACPA]	N	masse	Masse	bn:00053699n	1.00
glich [ACPA]	A	même	gleiche;gleichen	bn:00110076a	0.82
Schussfàda [ACPA]	N	trame	Schussfaden	bn:00034465n	0.82
Sekwanz [ACPA]	N	séquence	Sequenz;Sequenzen	bn:01867795n	0.82
Àrmbruscht [ACPA]	N	arbalète	Armbrüste;Armbrust	bn:00023989n	1.00
Koffori [ACPA]	N	coiffeur	Coiffeur	bn:00008534n	1.00
Bàzella [ACPA]	N	bacille	Bazillen	bn:00007594n	1.00
Wort [ACPA]	N	mot	Wörter;Wort	bn:00081546n	1.00
Vollmàcht [ACPA]	N	procuration	Vollmacht	bn:00063959n	0.82
Behenderta [ACPA]	N	handicapé	Behindert;Behinderte;Behinderter	bn:00027412n	0.71
Zwack [ACPA]	N	but	Zweck	bn:00036822n	0.63
notwantig [ACPA]	A	nécessaire	notwendig	bn:00107182a	1.00
Àbguss [ACPA]	N	moulage	Abguss;Abgüsse;Abguß	bn:00016565n	0.76
vernenftig [ACPA]	A	raisonnable	vernünftig	bn:00109507a	0.82
Ananas [WKT]	N	ananas	Ananas	bn:00003816n	1.00
Luschter [ACPA]	N	lustre	Lustre	bn:01508419n	1.00
Verwàlter [ACPA]	N	administrateur	Verwalter	bn:00001434n	0.82
wohrnamma [ACPA]	V	percevoir	wahrnehmen	bn:00085496v	1.00
Butzamànn [ACPA]	N	croque-mitaine	Butzenmann;Butzemann	bn:00011810n	0.77
Märder [ACPA]	N	assassin	Mörder	bn:00006461n	1.00
Fräihàndel [ACPA]	N	libre échange	Freihandel	bn:00036369n	1.00
Äntschpànnung [ACPA]	N	relaxation	Entspannung	bn:00067014n	1.00
mescha [ACPA]	V	mélanger	mischen	bn:00083597v	0.71
Düschhàndel [ACPA;OLCA67;OLCA68]	N	troc	Tauschhandel	bn:00008735n	0.58
Dolch [ACPA]	N	poignard	Dolch;Dolche	bn:00025007n	1.00
Firmamant [ACPA]	N	firmament	Firmament	bn:01724540n	1.00
Vollmond [ACPA;OLCA67;OLCA68]	N	pleine lune	Vollmond	bn:00036765n	0.71
Schpetznàmma [ACPA]	N	sobriquet	Spitznamen;Spitzname	bn:00014355n	0.77
Büechfìnk [OLCA67;OLCA68]	N	pinson des arbres	Buchfink	bn:00017476n	0.82
Gedecht [ACPA]	N	poème	Gedicht	bn:00063193n	1.00
Nesselfiewer [OLCA67;OLCA68]	N	urticaire	Nesselfieber	bn:00044297n	1.00
Bààl [ACPA]	N	bal	Ball	bn:00008128n	1.00
Bläi [ACPA]	N	plomb	Blei	bn:00006915n	1.00
Rischpa [ACPA]	N	panicule	Rispen;Rispe	bn:00060401n	1.00
Meschtkewel [ACPA]	N	poubelle	Mistkübel	bn:00006308n	0.82
Messàchtung [ACPA]	N	mépris	Missachtung	bn:00022146n	0.71
Kompütergràfiker [ACPA]	N	infographiste	Computergrafik;Computergraphik	bn:01104401n	1.00
Gawel [ACPA]	N	fronton	Giebel	bn:00061245n	1.00
Schàuifanschterpuppa [ACPA]	N	mannequin	Schaufensterpuppe;Schaufensterpuppen	bn:00033735n	1.00
Marän [ACPA]	N	corégone	Maräne;Maränen	bn:00022639n	1.00
Giasaräi [ACPA]	N	fonderie	Gießer;Gießereien;Giesser;Giesserei;Gießerei	bn:00036073n	0.93
Faderbàlla [ACPA]	N	volant	Federbälle;Federball	bn:00010609n	1.00
Massenschtrümant [ACPA]	N	instrument de mesure	Messinstrument	bn:00054025n	0.71
wiss [ACPA;OLCA67;OLCA68;WKT]	A	blanc	weißen	bn:00113830a	1.00
bàrtloos [ACPA]	A	imberbe	bartlos	bn:00098159a	1.00
Nutzniassung [ACPA]	N	usufruit	Nutznießung	bn:00079379n	0.71
Türkis [ACPA]	N	turquoise	Türkis	bn:00078697n	1.00
Lackerbessa [ACPA]	N	friandise	Leckerbissen	bn:00018662n	0.82
Fahla [ACPA]	N	absence	Fehlen	bn:00000427n	1.00
Schinwarfer [ACPA]	N	projecteur	Scheinwerfer	bn:01033823n	1.00
Kritzer [ACPA]	N	croiseur	Kreuzer	bn:00024127n	1.00
Scheewer [ACPA]	N	curseur	Schieber	bn:03278281n	1.00
malka [ACPA]	V	traire	melken	bn:00090780v	1.00
Ummwaltverschmutzung [ACPA]	N	pollution	Umweltverschmutzung	bn:00063385n	0.82
Doppeldäcker [ACPA]	N	biplan	Doppeldecker	bn:00010591n	1.00
Druck [ACPA]	N	impression	Druck	bn:03662770n	1.00
Sofa [ACPA]	N	canapé	Sofen;Sofa	bn:00023101n	1.00
Inschreft [ACPA]	N	épigraphe	Inschrift	bn:03386832n	1.00
Màgnesium [ACPA]	N	magnésium	Magnesium	bn:00006843n	1.00
Kinnes [OLCA67;OLCA68]	N	cinéma	Kinos	bn:00019129n	0.82
Dialäkt [ACPA]	N	dialecte	Dialekte;Dialekt	bn:00000640n	1.00
Vegetàrier [ACPA]	N	végétarien	Vegetarier	bn:00079670n	1.00
Üssflug [ACPA]	N	excursion	Ausflug;Ausflüge	bn:00032163n	0.77
Händler [OLCA68]	N	courtier	Händler	bn:00013282n	1.00
Kàtz [ACPA;OLCA67;OLCA68]	N	chat	Katzen;Katze;Chats	bn:01503037n	0.71
Druck [ACPA]	N	poussée	Drücken	bn:00065342n	1.00
Schaferdechtung [ACPA]	N	pastorale	Schäferdichtung	bn:00060953n	0.82
Schäck [ACPA]	N	chèque	Scheck	bn:00008378n	1.00
Aminosira [ACPA]	N	amino-acide	Aminosäure;Aminosäuren	bn:00003524n	1.00
Zittvertrib [ACPA]	N	passe-temps	Zeitvertreib	bn:00047083n	0.82
Mettelàlter [ACPA]	N	moyen-âge	Mittelalter	bn:00025241n	0.71
condänsàter [ACPA]	N	condensateur	Kondensatoren;Kondensator	bn:00015415n	0.87
Ühra [ACPA]	N	horloge	Uhr;Uhren	bn:00019887n	1.00
Düche [OLCA67;OLCA68]	N	troc	Tausch;Tauschen	bn:00008735n	0.71
Schprossa [ACPA]	N	pousse	Sprießen	bn:04690941n	0.71
Gràbschreft [ACPA]	N	épitaphe	Grabschrift	bn:00031249n	0.82
Molch [ACPA]	N	triton	Molch;Molche	bn:00057580n	1.00
Bàmbüs [ACPA]	N	bambou	Bambuseae;Bambus	bn:00008254n	1.00
Gràwàll [ACPA]	N	chahut	Krawall	bn:00008675n	0.71
Schtààtsberger [ACPA]	N	citoyen	Staatsbürger	bn:00019285n	0.82
Derre [OLCA68]	N	sécheresse	Dürre;Dürren	bn:00028863n	1.00
Bsunderhait [ACPA]	N	particularité	Besonderheiten;Besonderheit	bn:01456579n	1.00
Gwàlt [ACPA]	N	force	Gewalt	bn:00029873n	1.00
Lug [ACPA]	N	craque	Lüge;Lügen	bn:00051016n	0.61
Malker [ACPA]	N	trayeur	Melker	bn:00025029n	0.58
Pfärtner [ACPA]	N	portier	Pförtner	bn:00028252n	1.00
Schàrtla [ACPA]	N	boîte	Schachtel	bn:00012524n	0.71
Gràmm [ACPA]	N	gramme	Gramm	bn:00036957n	1.00
Dàmpfmàschena [ACPA]	N	machine à vapeur	Dampfmaschinen;Dampfmaschine	bn:00074104n	0.87
Bekàntschàft [ACPA]	N	connaissance	Bekanntschaft	bn:00000991n	0.82
Kloschter [ACPA]	N	couvent	Klöster;Kloster	bn:00022329n	0.87
Gepack [ACPA]	N	bagage	Gepäck	bn:00007940n	1.00
Baiser [ACPA]	N	meringue	Baiser	bn:00054447n	1.00
Fräimürer [ACPA]	N	franc-maçon	Freimaurerei;Freimaurer	bn:00036402n	1.00
Fräihait [ACPA]	N	liberté	Freiheit;Freiheiten	bn:00019365n	1.00
Summer Portülàk [ACPA]	N	pourpier	Sommer-Portulak	bn:00021154n	0.82
Wàsserschtànd [ACPA]	N	niveau d'eau	Wasserstand	bn:00080605n	1.00
Massbüach [ACPA]	N	missel	Messbuch;Meßbuch	bn:00055320n	1.00
Klarinet [WKT]	N	clarinette	Klarinette;Klarinetten	bn:00019455n	1.00
Unterboij [ACPA]	N	infrastructure	Unterbau	bn:00008794n	0.71
Pedal [ACPA]	N	pédale	Pedal	bn:03927572n	0.82
umgakeert [ACPA]	N	inverse	Umgekehrt	bn:00047338n	1.00
Àltàr Uffsàtz [ACPA]	N	retable	Altaraufsatz	bn:01726423n	1.00
Schwäschter [ACPA]	N	soeur	Schwester	bn:00071400n	0.39
himmlisch [ACPA]	A	céleste	himmlisch	bn:00099415a	1.00
Weldflaisch [ACPA]	N	venaison	Wildfleisch	bn:00037183n	0.58
Dolder [ACPA]	N	ombelle	Dolden;Dolde	bn:00078912n	1.00
Zimant [ACPA]	N	ciment	Zement	bn:00017081n	1.00
Schtààtsànwàlt [ACPA]	N	procureur	Staatsanwälte;Staatsanwalt	bn:00064806n	0.87
ditlisch [ACPA]	A	clair	deutlich	bn:00099803a	0.82
Gymnàsium [ACPA]	N	lycée	Gymnasium	bn:00795547n	1.00
Schtäckleng [ACPA]	N	bouture	Steckling;Stecklinge	bn:00024663n	0.87
Gebatt [ACPA]	N	prière	Gebet;Gebete	bn:00059529n	0.71
Àbtäi [ACPA]	N	abbaye	Abtei	bn:00000234n	1.00
Waishait [ACPA]	N	sagesse	Weisheit	bn:00069220n	1.00
Thermometer [OLCA67;OLCA68]	N	thermomètre	Thermometer	bn:00076877n	1.00
Klàng [ACPA]	N	son	Klang	bn:00072892n	1.00
Verschmälzung [ACPA]	N	fusion	Verschmelzung	bn:00268103n	1.00
Kummod [ACPA]	N	commode	Kommode	bn:00013948n	1.00
Repüblikàner [ACPA]	N	républicain	Republikaner	bn:03647640n	1.00
Blättgrian [ACPA]	N	chlorophylle	Blattgrün	bn:00018613n	1.00
Biagung [ACPA]	N	flexion	Biegung	bn:00035195n	1.00
Schtrumpf [ACPA]	N	bas	Strümpfe;Strumpf	bn:00074376n	0.87
Schlàngamänsch [ACPA]	N	contorsionniste	Schlangenmensch;Schlangenmenschen	bn:00022211n	0.87
Schrotthüffa [ACPA]	N	tas de ferraille	Schrotthaufen	bn:00037293n	0.82
Priaschter [ACPA]	N	prêtre	Priester	bn:00064346n	1.00
Äntfattung [ACPA]	N	dégraissage	Entfettung	bn:03837754n	1.00
Wurf [ACPA]	N	portée	Wurf	bn:00051569n	1.00
Uffboi [ACPA]	N	construction	Aufbauen	bn:00013723n	0.71
Kardamom [ACPA]	N	cardamome	Cardamum;Kardamom	bn:00015936n	1.00
Diphtherie [OLCA67;OLCA68]	N	diphtérie	Diphtherie	bn:00027267n	1.00
Füassgangerwaag [ACPA]	N	trottoir	Fussgängerweg;Fußgängerweg	bn:00061084n	0.87
Keeselarda [ACPA]	N	silice	Kieselerde	bn:00071585n	0.82
Ziga [ACPA]	N	témoin	Zeuge;Zeugen	bn:00081454n	0.65
Pischtola [ACPA]	N	pistolet	Pistolen;Pistole	bn:00042808n	1.00
Basis [ACPA]	N	base	Basis	bn:03211251n	1.00
Pfard [ACPA]	N	cheval	Pferd;Pferde	bn:00031345n	0.87
Flusspfard [ACPA]	N	hippopotame	Flusspferd;Flußpferde;Flußpferd;Flusspferde	bn:00032980n	0.77
Züaschtrohm [ACPA]	N	afflux	Zustrom	bn:00046847n	0.71
Brota [ACPA]	N	rôti	Braten	bn:00048373n	1.00
Bohrer [ACPA]	N	foret	Bohrer	bn:00028738n	1.00
Errleer [ACPA]	N	hérésie	Irrlehre	bn:00043819n	0.63
Beschwarda [ACPA]	N	réclamation	Beschwerde	bn:00019403n	0.71
Weeder [ACPA]	N	bélier	Widder	bn:00005636n	1.00
Yogurt [OLCA67;OLCA68]	N	yaourt	Yogurt;Yoghurt	bn:00081929n	0.77
Tàgung [ACPA]	N	congrès	Tagung	bn:00021845n	0.82
zwenga [ACPA]	V	forcer	zwingen	bn:00085252v	1.00
ärmorda [ACPA]	V	assassiner	ermorden	bn:00084236v	0.71
Häld [ACPA]	N	héros	Held	bn:00043850n	1.00
Màd [OLCA67;OLCA68]	N	asticot	Maden;Made	bn:00052684n	0.87
Näileng [ACPA]	N	novice	Neulinge;Neuling	bn:00031048n	0.65
Mettelfüasknocha [ACPA]	N	métatarse	Mittelfußknochen	bn:00054589n	1.00
Regla [ACPA]	N	règle	Regel	bn:00066933n	1.00
Vorschreft [ACPA]	N	précepte	Vorschriften	bn:00064077n	0.71
Kuplung [ACPA]	N	embrayage	Kupplung	bn:00020081n	1.00
Ärklärung [ACPA]	N	déclaration	Erklärung	bn:03180262n	1.00
Modaschmuck [ACPA]	N	bijou de fantaisie	Modeschmuck	bn:00008351n	0.58
Scheenhait [ACPA]	N	beauté	Schönheit	bn:00009439n	1.00
Arntazitt [ACPA]	N	moisson	Erntezeit	bn:00043091n	0.71
Ärfàhrung [ACPA]	N	expérience	Erfahrungen;Erfahrung	bn:00032306n	1.00
Hoorberscht [OLCA67;OLCA68]	N	brosse à cheveux	Haarbürste	bn:00042547n	0.82
ämpfangnissverhiatent [ACPA]	A	anticonceptionnel	empfängnisverhütend	bn:00097234a	0.82
Aronschtàb [ACPA]	N	arum	Aaronstab;Aronstab	bn:00005843n	1.00
Schwinggum [ACPA]	N	chewing-gum	Chewinggum	bn:00018239n	0.82
Vorreed [ACPA]	N	prologue	Vorrede	bn:00741962n	1.00
Làpp [ACPA]	N	présure	Lab	bn:00067121n	1.00
Kumplimanter [ACPA]	N	compliments	Komplimente	bn:00021392n	1.00
Hohldeela [ACPA]	N	hourdis	Hohldiele	bn:03489150n	1.00
Hüfigkait [ACPA]	N	fréquence	Häufigkeit	bn:00036472n	0.82
Üsscheidung [ACPA]	N	élimination	Ausscheidung	bn:00030359n	0.82
Meridiàn [ACPA]	N	méridien	Meridian	bn:00349397n	1.00
Kàpitel [ACPA]	N	chapitre	Kapitel	bn:00182115n	1.00
Idäntiteet [ACPA]	N	identité	Identität	bn:03768830n	1.00
Wackselkurs [ACPA]	N	taux de change	Wechselkurs;Wechselkurse	bn:00032134n	0.87
Schtàpel [ACPA]	N	pile	Stapel	bn:02100994n	1.00
Linwànd [ACPA]	N	toile	Leinwände;Leinwand	bn:00015381n	1.00
Flug [ACPA]	N	vol	Flug	bn:00803894n	1.00
schon [ACPA]	ADV	déjà	schon	bn:00114245r	1.00
Vernechtung [ACPA]	N	annihilation	Vernichtung	bn:02819479n	1.00
Bezogana [ACPA]	N	tiré	Bezogene	bn:00028635n	1.00
Betonung [ACPA]	N	accent	Betonung	bn:00030598n	0.71
Schtàtescht [ACPA]	N	figurant	Statist;Statisten	bn:00032461n	1.00
Vermüatung [ACPA]	N	présomption	Vermutung	bn:00064277n	1.00
Judatum [ACPA]	N	judaïsme	Judentum	bn:00043489n	1.00
Enselgruppa [ACPA]	N	archipel	Inselgruppe;Inselgruppen	bn:00005434n	1.00
Polipa [ACPA]	N	polype	Polypen;Polyp	bn:00063446n	1.00
Nätzsitta [ACPA]	N	page web	Netzseite	bn:00080778n	0.82
Schloof [ACPA]	N	tempe	Schläfe	bn:00076466n	0.71
Berg [ACPA]	N	garant	Bürgen	bn:00042042n	0.50
Tràbb [ACPA]	N	trot	Trab	bn:03841199n	1.00
Trànsport [ACPA]	N	transport	Transport	bn:00076106n	1.00
Romàn [ACPA]	N	roman	Roman;Romane	bn:00058201n	0.77
Modell [OLCA67;OLCA68]	N	modèle	Model;Modell	bn:00055447n	0.87
Gàmpfer [ACPA]	N	camphre	Kampfer	bn:00015081n	1.00
Tràgànt [ACPA]	N	astragale	Tragant	bn:00006628n	1.00
Kreschtàll [ACPA]	N	cristal	Kristalle;Cristal;Kristall	bn:00024209n	0.87
topaz [OLCA67;OLCA68]	N	topaze	Topas	bn:00077624n	1.00
Schnüar [ACPA]	N	ficelle	Schnur	bn:00074682n	1.00
Schmergelschiwa [ACPA]	N	meule	Schmirgelscheibe	bn:00030540n	1.00
Brännpunkt [ACPA]	N	foyer	Brennpunkt	bn:00035565n	1.00
rànzig [ACPA]	A	rance	ranzig	bn:00109422a	1.00
Gummi [ACPA]	N	caoutchouc	Gummi	bn:00015396n	0.71
Sklàv [ACPA]	N	esclave	Sklave;Sklaven	bn:00011984n	0.87
Schlàuihait [ACPA]	N	ruse	Schlauheit	bn:00023500n	1.00
Zehler [ACPA]	N	compteur	Zähler	bn:00023158n	1.00
Kwettung [ACPA]	N	reçu	Quittung	bn:00066490n	0.82
Litanäi [ACPA]	N	litanie	Litanei;Litaneien	bn:00051523n	1.00
unärmiadlig [ACPA]	A	inlassable	unermüdlich	bn:00104915a	0.71
Kiosk [ACPA]	N	kiosque	Kiosk;Kioske	bn:00957346n	1.00
Märgel [ACPA]	N	marne	Mergel	bn:00053494n	1.00
Schrüwe [OLCA67;OLCA68]	N	vis	Schrauben;Schraube	bn:00069865n	1.00
Fäschtung [ACPA]	N	forteresse	Festung	bn:00035975n	1.00
Blitzleescht [ACPA]	N	flash	Blitzlicht	bn:00035058n	0.82
Rulàda [ACPA]	N	roulade	Roulade	bn:00068368n	1.00
Dompfàff [ACPA]	N	bouvreuil	Dompfaff	bn:00039420n	0.71
Màrder [ACPA;OLCA67;OLCA68]	N	martre	Marder	bn:00053571n	1.00
Faadra [ACPA]	N	ressort	Feder	bn:02521291n	1.00
Theàter [ACPA;OLCA67;OLCA68]	N	théâtre	Theater	bn:00045002n	1.00
Aid [ACPA]	N	serment	Eide;Eid	bn:00058421n	1.00
Gebiat [ACPA]	N	territoire	Gebiet	bn:03489844n	1.00
Akàcie [OLCA67;OLCA68]	N	acacia	Acacia	bn:00051809n	0.71
Schàda-n-ärsàtz [ACPA]	N	indemnisation	Schadenersatz	bn:00003333n	0.63
Jàgdhund [ACPA]	N	chien de chasse	Jagdhund	bn:00044981n	0.63
Verwasung [ACPA]	N	décomposition	Verwesung	bn:03163586n	0.71
Lavabo [WKT]	N	lavabo	Lavabo	bn:00042797n	0.82
Mahlwàre [OLCA67;OLCA68]	N	farineux	Mehlwaren	bn:00035361n	0.63
Düddelsàck [ACPA]	N	cornemuse	Dudelsack	bn:00007953n	1.00
Verkàwlung [ACPA]	N	câblage	Verkabelung	bn:00081402n	1.00
Bättwäsch [ACPA]	N	literie	Bettwäsche	bn:00009485n	0.82
kùrzsichtig [OLCA67;OLCA68]	A	myope	kurzsichtig	bn:00107083a	1.00
Vorsààga [ACPA]	N	prédiction	Voraussage	bn:00035806n	0.37
Schtanbock [ACPA]	N	bouquetin	Steinböcke;Steinbock	bn:00015697n	1.00
Àltàr [ACPA]	N	autel	Altar;Altäre	bn:00005246n	0.82
Dutzent [ACPA]	N	douzaine	Dutzend;Dutzende	bn:00000023n	0.87
Sàchverschtandiger [ACPA]	N	expert	Sachverständige;Sachverständiger	bn:00005123n	1.00
Bergertum [ACPA]	N	bourgeoisie	Bürgertum	bn:01730534n	0.71
Schtooszàhn [ACPA]	N	défense	Stoßzahn;Stosszahn;Stoßzähne	bn:00078711n	1.00
Nàwel [ACPA]	N	ombilic	Nabel	bn:03749705n	1.00
Àbwaichler [ACPA]	N	déviationniste	Abweichler	bn:00026715n	1.00
Jàgd [ACPA]	N	chasse	Jagd	bn:00017920n	1.00
Bloosa-n-ànzendung [ACPA]	N	cystite	Blasenentzündung	bn:00024886n	1.00
Fihnhait [ACPA]	N	finesse	Feinheit	bn:00558213n	1.00
Màlwa [ACPA]	N	mauve	Malve	bn:00021125n	1.00
Kässelpàuicka [ACPA]	N	timbale	Kesselpauke	bn:00048981n	1.00
Zuschauer [OLCA67;OLCA68]	N	spectateur	Zuschauer	bn:00051973n	1.00
Alligator [ACPA]	N	alligator	Alligator	bn:00002870n	1.00
Tiarpàrk [ACPA]	N	ménagerie	Tierpark	bn:00054316n	0.58
Schtiarkàmpf [ACPA]	N	corrida	Stierkampf	bn:00013815n	1.00
be grifflisch [ACPA]	A	compréhensible	begreiflich	bn:00100161a	0.82
Mària Hemmelfàhrt [ACPA]	N	assomption	Mariä Himmelfahrt;Maria Himmelfahrt	bn:00006562n	0.87
Walla [ACPA]	N	arbre	Welle	bn:00070844n	1.00
Schtör [ACPA]	N	esturgeon	Störe;Stör	bn:00074827n	1.00
Guldwascher [ACPA]	N	orpailleur	Goldwaschen;Goldwäsche;Goldwäscherei	bn:00062732n	1.00
Qualität [OLCA67;OLCA68]	N	qualité	Qualität	bn:00353055n	1.00
Mineràlwàsser [ACPA;OLCA67;OLCA68]	N	eau minérale	Mineralwasser	bn:00055131n	1.00
